Date,Summary,Precip Type,Temperature(°C),Apparent Temperature(°C),Humidity,Wind Speed(km/h),Wind Bearing(degrees),Visibility(km),Loud Cover,Pressure(millibars),Daily Summary
2011-06-05,Partly Cloudy,rain,19.33333333,19.33333333,0.9,0.0,0,9.982,0,1015.21,Partly cloudy throughout the day.
2011-06-06,Mostly Cloudy,rain,20.9,20.9,0.79,13.041,290,15.8746,0,1012.74,Partly cloudy throughout the day.
2011-06-07,Mostly Cloudy,rain,21.93888889,21.93888889,0.77,3.542,121,15.7297,0,1010.64,Partly cloudy throughout the day.
2011-06-08,Partly Cloudy,rain,22.66111111,22.66111111,0.56,16.8567,130,15.8263,0,1007.55,Partly cloudy until night.
2011-06-09,Mostly Cloudy,rain,19.00555556,19.00555556,0.92,13.8943,180,14.9086,0,1008.03,Mostly cloudy until night.
2011-03-01,Overcast,snow,-2.127777778,-2.127777778,0.96,0.0,0,6.0214,0,1029.97,Foggy starting in the evening.
2011-03-10,Partly Cloudy,snow,-4.927777778,-4.927777778,0.95,3.1878,169,8.1305,0,1024.7,Partly cloudy throughout the day.
2011-03-11,Overcast,rain,1.583333333,-0.244444444,0.78,6.1502,160,11.9784,0,1021.66,Partly cloudy starting overnight continuing until evening.
2011-03-12,Clear,rain,2.616666667,0.922222222,0.92,6.2146,199,6.118,0,1022.19,Partly cloudy in the evening.
2011-03-13,Mostly Cloudy,rain,7.011111111,3.627777778,0.74,19.9318,160,7.9695,0,1018.84,Mostly cloudy throughout the day.
2011-03-14,Mostly Cloudy,rain,7.177777778,7.177777778,0.88,3.0751,160,9.982,0,1018.87,Mostly cloudy throughout the day.
2011-03-15,Mostly Cloudy,rain,11.09444444,11.09444444,0.83,6.6332,192,15.8263,0,1021.15,Mostly cloudy throughout the day.
2011-03-16,Mostly Cloudy,rain,10.0,8.55,0.89,10.5616,138,14.9086,0,1019.68,Mostly cloudy until night.
2011-03-17,Overcast,rain,13.24444444,13.24444444,0.78,17.0177,149,10.0464,0,1011.41,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2011-03-18,Mostly Cloudy,rain,8.388888889,6.094444444,0.88,13.8782,151,9.982,0,1010.89,Mostly cloudy throughout the day.
2011-03-19,Overcast,rain,4.977777778,2.361111111,0.96,11.3988,280,12.0428,0,1016.9,Overcast throughout the day.
2011-03-02,Foggy,snow,-4.855555556,-10.27222222,0.99,14.49,60,1.5939,0,1033.61,Foggy until night.
2011-03-20,Overcast,rain,2.777777778,-1.805555556,0.96,20.6563,29,6.1985,0,1023.6,Overcast throughout the day.
2011-03-21,Overcast,rain,3.333333333,-0.6,0.91,17.0177,11,8.1305,0,1030.06,Mostly cloudy until night.
2011-03-22,Partly Cloudy,rain,2.527777778,2.527777778,0.96,3.0751,300,7.1323,0,1035.32,Partly cloudy until night.
2011-03-23,Mostly Cloudy,rain,5.866666667,5.866666667,0.79,3.1878,232,6.2951,0,1032.9,Partly cloudy until evening.
2011-03-24,Clear,rain,7.127777778,5.127777778,0.83,10.4489,320,9.982,0,1031.23,Partly cloudy starting overnight continuing until evening.
2011-03-25,Clear,rain,6.172222222,5.011111111,0.61,6.2307,232,15.8263,0,1026.52,Partly cloudy starting overnight.
2011-03-26,Partly Cloudy,rain,8.455555556,6.627777778,0.74,10.9802,202,14.9086,0,1012.2,Mostly cloudy until night.
2011-03-27,Overcast,rain,9.494444444,8.822222222,0.84,6.3112,282,8.1305,0,1015.57,Mostly cloudy throughout the day.
2011-03-28,Mostly Cloudy,rain,8.283333333,6.472222222,0.83,10.6904,130,14.9569,0,1015.08,Mostly cloudy throughout the day.
2011-03-29,Foggy,rain,7.633333333,7.633333333,1.0,3.22,320,2.0769,0,1015.2,Foggy in the morning.
2011-03-03,Foggy,snow,-1.666666667,-3.977777778,1.0,6.1502,41,2.5438,0,1034.1,Foggy starting overnight continuing until morning.
2011-03-30,Clear,rain,5.394444444,5.394444444,0.93,0.0,0,6.9874,0,1018.31,Foggy in the morning.
2011-03-31,Partly Cloudy,rain,6.994444444,6.994444444,0.92,3.22,100,6.2951,0,1019.52,Partly cloudy until evening.
2011-03-04,Foggy,snow,-1.083333333,-3.416666667,1.0,6.3917,231,1.9803,0,1034.47,Foggy overnight.
2011-03-05,Foggy,snow,-5.827777778,-5.827777778,0.99,3.4454,204,2.0286,0,1031.28,Foggy starting overnight continuing until morning.
2011-03-06,Partly Cloudy,snow,-3.238888889,-7.411111111,0.92,10.8836,212,6.0697,0,1019.16,Foggy starting in the evening continuing until night.
2011-03-07,Foggy,snow,-2.2,-2.2,0.99,3.3488,350,1.2236,0,1025.97,Partly cloudy overnight and breezy starting in the morning continuing until afternoon.
2011-03-08,Clear,snow,-2.3,-7.033333333,0.69,14.0553,19,9.982,0,0.0,Partly cloudy starting in the afternoon continuing until evening.
2011-03-09,Clear,snow,-5.511111111,-5.511111111,0.92,3.0912,248,15.8263,0,1030.99,Foggy in the morning.
2011-05-01,Mostly Cloudy,rain,13.33333333,13.33333333,0.77,10.7065,59,15.8263,0,1006.5,Overcast throughout the day.
2011-05-10,Partly Cloudy,rain,10.65,10.65,0.88,6.4078,347,15.8263,0,1026.42,Partly cloudy starting in the morning.
2011-05-11,Mostly Cloudy,rain,14.86666667,14.86666667,0.81,11.0285,339,15.8263,0,1021.06,Partly cloudy until evening.
2011-05-12,Clear,rain,12.6,12.6,0.73,6.4078,349,15.8263,0,1017.55,Partly cloudy starting in the morning.
2011-05-13,Mostly Cloudy,rain,12.17777778,12.17777778,0.83,3.2039,115,15.8263,0,1015.38,Partly cloudy until evening.
2011-05-14,Clear,rain,11.39444444,11.39444444,0.72,10.7548,330,15.8263,0,1020.06,Partly cloudy starting overnight.
2011-05-15,Partly Cloudy,rain,16.03888889,16.03888889,0.59,10.8514,141,15.8263,0,1013.46,Mostly cloudy throughout the day.
2011-05-16,Overcast,rain,10.53333333,10.53333333,0.92,11.27,320,6.2951,0,1013.54,Mostly cloudy throughout the day.
2011-05-17,Overcast,rain,12.63888889,12.63888889,0.83,6.4078,349,15.8263,0,1019.46,Partly cloudy throughout the day.
2011-05-18,Partly Cloudy,rain,12.56666667,12.56666667,0.96,3.22,330,8.1305,0,1021.65,Partly cloudy throughout the day.
2011-05-19,Partly Cloudy,rain,14.88333333,14.88333333,0.96,3.22,300,9.982,0,1020.32,Foggy starting overnight continuing until morning.
2011-05-02,Overcast,rain,12.73333333,12.73333333,0.96,14.1358,11,5.2808,0,1005.16,Mostly cloudy until night.
2011-05-20,Partly Cloudy,rain,14.46666667,14.46666667,0.93,6.44,190,14.9086,0,1018.91,Partly cloudy until night.
2011-05-21,Partly Cloudy,rain,15.58333333,15.58333333,0.9,3.22,80,9.982,0,1018.72,Mostly cloudy throughout the day.
2011-05-22,Mostly Cloudy,rain,17.70555556,17.70555556,0.86,6.2629,301,15.8263,0,1018.64,Partly cloudy throughout the day.
2011-05-23,Overcast,rain,16.64444444,16.64444444,0.9,10.4811,252,11.9784,0,1018.7,Mostly cloudy throughout the day.
2011-05-24,Partly Cloudy,rain,17.57222222,17.57222222,0.88,3.0751,0,14.9086,0,1022.1,Partly cloudy until night.
2011-05-25,Partly Cloudy,rain,17.17777778,17.17777778,0.93,3.22,130,14.9086,0,1019.69,Partly cloudy starting in the morning continuing until night.
2011-05-26,Clear,rain,16.91666667,16.91666667,0.65,10.8353,29,15.8263,0,1021.88,Partly cloudy starting in the afternoon continuing until evening.
2011-05-27,Clear,rain,17.57222222,17.57222222,0.78,10.5133,169,15.8263,0,1017.65,Partly cloudy starting in the afternoon.
2011-05-28,Partly Cloudy,rain,19.44444444,19.44444444,0.73,14.0231,140,14.9086,0,1011.63,Partly cloudy throughout the day.
2011-05-29,Overcast,rain,14.32777778,14.32777778,0.89,17.0177,240,14.9086,0,1015.52,Partly cloudy until night.
2011-05-03,Partly Cloudy,rain,11.01666667,11.01666667,0.93,10.8836,130,15.8263,0,1007.98,Partly cloudy throughout the day.
2011-05-30,Partly Cloudy,rain,14.17222222,14.17222222,0.84,3.22,280,15.8263,0,1019.64,Partly cloudy starting in the morning.
2011-05-31,Clear,rain,17.56666667,17.56666667,0.87,3.22,80,14.9086,0,1018.81,Partly cloudy starting overnight.
2011-05-04,Overcast,rain,9.283333333,6.022222222,0.8,25.1804,310,15.8746,0,1008.49,Partly cloudy throughout the day.
2011-05-05,Partly Cloudy,rain,7.505555556,4.944444444,0.66,14.329,300,15.8263,0,1018.44,Partly cloudy overnight.
2011-05-06,Clear,rain,6.016666667,3.75,0.68,10.6904,321,15.8263,0,1026.56,Partly cloudy starting in the morning continuing until afternoon.
2011-05-07,Clear,rain,6.038888889,6.038888889,0.82,3.22,120,15.8263,0,1027.29,Partly cloudy starting in the morning continuing until night.
2011-05-08,Mostly Cloudy,rain,9.8,9.8,0.69,3.22,20,15.8263,0,1020.25,Mostly cloudy throughout the day.
2011-05-09,Mostly Cloudy,rain,7.15,6.183333333,0.96,6.0858,323,9.982,0,1025.55,Mostly cloudy until night.
2011-11-01,Clear,rain,1.138888889,1.138888889,0.92,3.3327,347,5.9731,0,1023.77,Foggy starting in the evening.
2011-11-10,Clear,rain,3.344444444,0.416666667,0.89,11.27,280,4.025,0,1022.82,Foggy starting overnight continuing until morning.
2011-11-11,Clear,rain,1.083333333,-3.394444444,0.72,16.9694,30,15.8263,0,1025.43,Partly cloudy starting overnight.
2011-11-12,Mostly Cloudy,rain,2.894444444,1.272222222,0.77,6.118,179,8.1305,0,1036.21,Partly cloudy starting overnight continuing until afternoon.
2011-11-13,Clear,snow,-4.583333333,-7.466666667,0.92,6.4239,329,4.5885,0,1038.31,Foggy in the morning.
2011-11-14,Foggy,snow,-3.472222222,-3.472222222,0.92,3.22,90,3.2039,0,1035.19,Foggy starting overnight continuing until morning.
2011-11-15,Mostly Cloudy,rain,0.327777778,0.327777778,0.83,3.059,179,4.9105,0,1026.39,Foggy starting overnight continuing until morning.
2011-11-16,Foggy,snow,-3.905555556,-6.694444444,0.88,6.44,0,2.9624,0,1025.59,Foggy starting overnight continuing until morning.
2011-11-17,Clear,snow,-3.394444444,-3.394444444,0.92,3.2844,334,5.9087,0,1027.93,Foggy starting overnight continuing until morning.
2011-11-18,Foggy,snow,-4.533333333,-4.533333333,0.93,3.0751,230,0.1932,0,1028.69,Foggy until morning.
2011-11-19,Foggy,rain,0.538888889,0.538888889,0.96,3.2844,218,0.8372,0,1027.68,Foggy starting overnight continuing until afternoon.
2011-11-02,Foggy,rain,2.133333333,0.288888889,0.92,6.44,300,1.771,0,1023.62,Foggy starting overnight continuing until morning.
2011-11-20,Overcast,rain,1.622222222,1.622222222,0.83,3.22,210,6.0214,0,1028.77,Overcast throughout the day.
2011-11-21,Overcast,rain,0.533333333,-1.555555556,0.79,6.4239,101,4.9105,0,1029.0,Overcast throughout the day.
2011-11-22,Overcast,snow,-1.644444444,-1.644444444,0.86,2.5438,10,6.0053,0,1027.27,Overcast throughout the day.
2011-11-23,Overcast,snow,-2.15,-4.605555556,0.92,6.2951,59,4.4919,0,1029.88,Foggy starting in the evening.
2011-11-24,Foggy,snow,-4.383333333,-4.383333333,0.92,3.1395,5,0.1932,0,1034.99,Foggy until night.
2011-11-25,Foggy,snow,-2.727777778,-2.727777778,0.96,3.0751,10,0.1932,0,1038.46,Foggy until afternoon.
2011-11-26,Overcast,snow,-0.088888889,-0.088888889,0.89,3.5098,246,3.9606,0,1032.57,Foggy starting overnight continuing until morning.
2011-11-27,Foggy,rain,0.911111111,-1.061111111,0.93,6.2629,175,3.1395,0,1032.88,Foggy overnight.
2011-11-28,Foggy,snow,-3.077777778,-3.077777778,0.96,3.3327,230,1.6905,0,1024.88,Foggy until morning.
2011-11-29,Foggy,snow,-0.705555556,-3.038888889,0.96,6.5527,73,0.322,0,1032.28,Foggy throughout the day.
2011-11-03,Clear,rain,4.722222222,4.722222222,0.8,3.22,130,4.3631,0,1022.01,Foggy starting in the evening.
2011-11-30,Foggy,snow,-2.244444444,-4.705555556,0.96,6.279,40,0.161,0,1029.61,Foggy throughout the day.
2011-11-04,Foggy,rain,0.055555556,0.055555556,0.96,3.1878,208,0.0161,0,1019.26,Foggy starting overnight continuing until morning.
2011-11-05,Mostly Cloudy,rain,7.744444444,5.288888889,0.69,13.9587,141,11.8979,0,1018.44,Partly cloudy throughout the day.
2011-11-06,Partly Cloudy,rain,7.083333333,4.105555556,0.69,16.744,139,9.982,0,1019.97,Mostly cloudy starting overnight continuing until night.
2011-11-07,Mostly Cloudy,rain,8.172222222,5.866666667,0.72,13.6206,129,15.6492,0,1024.25,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2011-11-08,Partly Cloudy,rain,7.616666667,4.761111111,0.77,16.7601,149,15.8263,0,1028.46,Partly cloudy throughout the day.
2011-11-09,Partly Cloudy,rain,2.75,2.75,0.89,3.3649,0,9.7566,0,1026.0,Foggy in the morning.
2011-10-01,Clear,rain,11.64444444,11.64444444,0.78,3.3649,329,15.8263,0,1027.01,Partly cloudy starting in the afternoon continuing until evening.
2011-10-10,Partly Cloudy,rain,6.105555556,3.25,0.82,14.1841,339,15.8263,0,1018.18,Partly cloudy until night.
2011-10-11,Mostly Cloudy,rain,3.677777778,2.005555556,0.84,6.6493,241,15.8746,0,1019.15,Foggy in the morning.
2011-10-12,Partly Cloudy,rain,12.23333333,12.23333333,0.9,3.1878,179,15.8263,0,1016.18,Mostly cloudy throughout the day.
2011-10-13,Mostly Cloudy,rain,12.19444444,12.19444444,0.74,10.8514,320,15.8263,0,1017.9,Partly cloudy until night.
2011-10-14,Clear,rain,5.483333333,3.038888889,0.79,11.0446,300,15.8263,0,1025.56,Partly cloudy starting overnight continuing until evening.
2011-10-15,Partly Cloudy,rain,3.705555556,0.933333333,0.75,10.8836,30,15.8263,0,1032.94,Mostly cloudy starting in the morning.
2011-10-16,Overcast,rain,6.6,3.433333333,0.59,17.227,41,15.8263,0,1029.91,Partly cloudy until morning.
2011-10-17,Clear,snow,-0.227777778,-2.327777778,0.76,6.1502,350,15.8263,0,1031.15,Partly cloudy starting overnight continuing until morning.
2011-10-18,Clear,snow,-1.783333333,-1.783333333,0.76,3.22,330,8.1305,0,1026.02,Clear throughout the day.
2011-10-19,Clear,rain,1.555555556,-0.405555556,0.64,6.5044,160,9.982,0,1021.64,Partly cloudy starting in the morning.
2011-10-02,Clear,rain,13.66111111,13.66111111,0.78,6.4078,291,15.8263,0,1023.12,Clear throughout the day.
2011-10-20,Partly Cloudy,rain,12.23333333,12.23333333,0.6,6.8425,173,15.8263,0,1018.31,Mostly cloudy throughout the day.
2011-10-21,Overcast,rain,8.216666667,5.45,0.76,17.2753,9,14.7315,0,1023.0,Mostly cloudy throughout the day.
2011-10-22,Mostly Cloudy,rain,5.3,5.3,0.89,3.0751,337,15.8263,0,1028.21,Mostly cloudy throughout the day.
2011-10-23,Foggy,rain,7.222222222,6.25,0.93,6.1663,71,2.0286,0,1025.99,Foggy until night.
2011-10-24,Foggy,rain,10.43888889,10.43888889,0.93,11.0929,70,2.5438,0,1023.6,Foggy until morning.
2011-10-25,Overcast,rain,8.844444444,6.266666667,0.87,16.9533,131,6.9874,0,1022.25,Mostly cloudy until night.
2011-10-26,Clear,rain,7.805555556,4.938888889,0.74,17.227,139,14.9086,0,1021.16,Mostly cloudy starting in the morning.
2011-10-27,Partly Cloudy,rain,8.377777778,5.677777778,0.75,17.0338,139,15.8263,0,1023.65,Mostly cloudy throughout the day.
2011-10-28,Mostly Cloudy,rain,7.15,4.611111111,0.66,13.685,130,15.8263,0,1026.77,Partly cloudy until night.
2011-10-29,Clear,rain,5.922222222,4.766666667,0.75,6.1019,129,15.5526,0,1029.88,Partly cloudy starting in the morning.
2011-10-03,Clear,rain,10.58333333,10.58333333,0.75,6.1502,40,15.8263,0,1023.79,Partly cloudy starting in the morning continuing until evening.
2011-10-30,Partly Cloudy,rain,3.861111111,3.861111111,0.86,0.0,0,9.7083,0,1028.09,Partly cloudy until night.
2011-10-31,Overcast,rain,6.516666667,6.516666667,0.8,0.0,0,8.05,0,1025.18,Mostly cloudy until evening.
2011-10-04,Clear,rain,10.0,10.0,0.87,3.0751,150,15.8263,0,1022.6,Partly cloudy starting in the morning continuing until evening.
2011-10-05,Clear,rain,11.62222222,11.62222222,0.83,6.44,300,15.8263,0,1020.9,Partly cloudy starting in the morning.
2011-10-06,Partly Cloudy,rain,13.80555556,13.80555556,0.76,3.4776,335,15.8263,0,1021.19,Partly cloudy until night.
2011-10-07,Partly Cloudy,rain,13.25,13.25,0.77,6.4722,171,15.8263,0,1012.65,Mostly cloudy until night and breezy in the evening.
2011-10-08,Overcast,rain,7.827777778,5.3,0.89,14.6349,261,15.8263,0,1009.07,Mostly cloudy throughout the day.
2011-10-09,Overcast,rain,9.283333333,7.222222222,0.78,13.685,310,15.8263,0,1010.83,Mostly cloudy throughout the day.
2011-09-01,Clear,rain,14.42222222,14.42222222,0.76,3.0751,290,15.8263,0,1014.21,Partly cloudy starting overnight continuing until night.
2011-09-10,Mostly Cloudy,rain,13.79444444,13.79444444,0.86,3.0751,190,15.8263,0,1017.89,Partly cloudy until evening.
2011-09-11,Clear,rain,20.35,20.35,0.6,11.2378,121,15.8263,0,1017.36,Partly cloudy starting in the morning continuing until evening.
2011-09-12,Clear,rain,17.2,17.2,0.84,6.44,140,15.8263,0,1012.88,Partly cloudy starting overnight continuing until night.
2011-09-13,Partly Cloudy,rain,16.26111111,16.26111111,0.75,6.8103,290,15.8263,0,1015.3,Partly cloudy until morning.
2011-09-14,Clear,rain,16.57777778,16.57777778,0.78,3.22,170,15.8263,0,1014.58,Partly cloudy starting in the afternoon.
2011-09-15,Partly Cloudy,rain,20.34444444,20.34444444,0.68,14.329,329,15.8263,0,1015.17,Partly cloudy until night.
2011-09-16,Mostly Cloudy,rain,16.2,16.2,0.58,6.279,329,15.8263,0,1019.92,Partly cloudy until night.
2011-09-17,Partly Cloudy,rain,12.24444444,12.24444444,0.78,0.0,0,15.8263,0,1018.39,Partly cloudy until evening.
2011-09-18,Clear,rain,18.12222222,18.12222222,0.58,10.9802,61,15.8263,0,1014.89,Partly cloudy starting in the afternoon.
2011-09-19,Mostly Cloudy,rain,24.72222222,24.72222222,0.49,16.9694,150,15.8263,0,1007.44,Mostly cloudy starting in the morning and breezy in the afternoon.
2011-09-02,Overcast,rain,20.95,20.95,0.65,6.2307,29,15.8746,0,1012.56,Partly cloudy throughout the day.
2011-09-20,Overcast,rain,18.28888889,18.28888889,0.91,6.1019,11,10.0464,0,1010.06,Mostly cloudy throughout the day.
2011-09-21,Overcast,rain,14.95555556,14.95555556,0.9,17.2914,339,9.9015,0,1017.19,Partly cloudy until evening.
2011-09-22,Clear,rain,16.04444444,16.04444444,0.87,14.329,280,11.7047,0,1017.24,Foggy in the morning.
2011-09-23,Partly Cloudy,rain,13.96111111,13.96111111,0.9,3.6708,307,10.9641,0,1017.5,Partly cloudy starting in the morning continuing until evening.
2011-09-24,Clear,rain,11.63333333,11.63333333,0.75,6.6654,326,15.8263,0,1017.03,Partly cloudy starting in the morning continuing until evening.
2011-09-25,Clear,rain,13.45,13.45,0.66,6.44,50,15.8263,0,1020.73,Partly cloudy starting in the morning continuing until evening.
2011-09-26,Clear,rain,11.2,11.2,0.72,3.1556,18,15.8263,0,1023.99,Partly cloudy starting in the afternoon continuing until evening.
2011-09-27,Clear,rain,13.26111111,13.26111111,0.78,3.22,40,15.8263,0,1026.68,Partly cloudy starting in the afternoon continuing until evening.
2011-09-28,Clear,rain,12.25,12.25,0.83,3.3649,319,15.8263,0,1027.2,Partly cloudy starting in the afternoon continuing until evening.
2011-09-29,Clear,rain,15.81666667,15.81666667,0.45,14.2807,41,15.8263,0,1027.45,Partly cloudy starting in the morning.
2011-09-03,Mostly Cloudy,rain,15.62777778,15.62777778,0.87,3.0751,250,15.8263,0,1015.01,Partly cloudy until evening.
2011-09-30,Partly Cloudy,rain,11.53333333,11.53333333,0.68,3.3327,283,15.8263,0,1025.84,Partly cloudy starting in the morning continuing until evening.
2011-09-04,Clear,rain,16.76111111,16.76111111,0.78,3.3005,167,15.8263,0,1016.75,Partly cloudy starting in the afternoon.
2011-09-05,Clear,rain,22.04444444,22.04444444,0.45,11.2378,109,15.8263,0,1014.45,Mostly cloudy starting in the morning.
2011-09-06,Overcast,rain,21.13333333,21.13333333,0.86,5.796,51,15.8263,0,1016.26,Partly cloudy until evening.
2011-09-07,Clear,rain,13.31666667,13.31666667,0.95,2.8497,344,15.8263,0,1020.2,Mostly cloudy starting in the morning.
2011-09-08,Overcast,rain,16.25555556,16.25555556,0.88,3.3649,295,15.8263,0,1012.9,Mostly cloudy until night.
2011-09-09,Overcast,rain,16.57777778,16.57777778,0.78,6.0858,215,15.8263,0,1011.3,Mostly cloudy throughout the day.
2012-04-01,Breezy and Overcast,rain,9.444444444,5.511111111,0.52,35.42,340,16.1,0,1002.8,Partly cloudy until evening and breezy in the morning.
2012-04-10,Partly Cloudy,snow,-0.555555556,-0.555555556,0.78,0.0,0,16.1,0,1014.3,Partly cloudy throughout the day.
2012-04-11,Mostly Cloudy,rain,6.666666667,3.894444444,0.51,14.49,110,16.1,0,1009.3,Mostly cloudy until night.
2012-04-12,Mostly Cloudy,,10.1,10.1,0.61,11.3666,180,16.1,0,1002.25,Light rain in the morning.
2012-04-13,Partly Cloudy,,5.283333333,5.283333333,0.86,3.7996,131,16.1,0,1006.68,Mostly cloudy throughout the day.
2012-04-14,Light Rain,rain,12.61111111,12.61111111,0.62,5.2647,55,16.1,0,999.78,Light rain until morning.
2012-04-15,Overcast,,11.69444444,11.69444444,0.94,10.8675,350,4.025,0,994.72,Mostly cloudy until night.
